Type	TF	Entropy	Cell	Tool
Known	CTCF	0.550863075059682	K562	MEME
Known	TCF7	0.5720761012311023	K562	MEME
Known	NR4A1	0.459803946635898	K562	MEME
Known	MEF2A	0.3962045093544457	K562	MEME
Known	NR2C2	0.6452125791225868	K562	MEME
Known	VEZF1	0.5840776045175428	K562	MEME
Known	NRF1	0.34876493061581537	K562	MEME
Known	RELA	0.3634287896371637	K562	MEME
Known	ZNF143	0.43062896672047657	K562	MEME
Known	YBX1	0.6846547623511667	K562	MEME
Known	ELK1	0.5592411657490453	K562	MEME
Known	HMBOX1	0.6050731831355235	K562	MEME
Known	SMAD5	0.41932880164334463	K562	MEME
Known	LEF1	0.4526854359347813	K562	MEME
Known	FOXA1	0.6386016133188996	K562	MEME
Known	SPI1	0.3187454386099167	K562	MEME
Known	ATF4	0.4445999867942942	K562	MEME
Known	NR2F1	0.5769556768133302	K562	MEME
Known	NFE2	0.4049791728469119	K562	MEME
Known	JUND	0.7065443828186899	K562	MEME
Known	NFE2L1	0.311296453188528	K562	MEME
Known	CREB3L1	0.49817937070486984	K562	MEME
Known	E2F1	0.6083684715185914	K562	MEME
Known	NFATC3	0.6372302455708546	K562	MEME
Known	ZNF263	0.5663296918409437	K562	MEME
Known	ZBTB33	0.43268671256270863	K562	MEME
Known	ETS1	0.5745894554001869	K562	MEME
Known	ZNF274	0.6521069753681241	K562	MEME
Known	GABPA	0.5907117982478979	K562	MEME
Known	ATF7	0.5766537411391243	K562	MEME
Known	MAX	0.653633437789628	K562	MEME
Known	FOSL1	0.6566873184428071	K562	MEME
Known_core	BHLHE40	0.21720645000927882	K562	MEME
Known_core	CEBPG	0.45214964871849156	K562	MEME
Known_core	DNMT1	1.0075839408756477	K562	MEME
Known_core	CUX1	0.7532646292275736	K562	MEME
Known_core	ELF4	0.36808539672099116	K562	MEME
Known_core	NFIC	0.8473807721861051	K562	MEME
Known_core	ETS2	0.5150404310842782	K562	MEME
Known_core	MNT	0.43568091392835984	K562	MEME
Known_core	ZBED1	0.2613367328298024	K562	MEME
Known_core	RFX5	0.7004068004181786	K562	MEME
Known_core	E2F7	0.04150745657764881	K562	MEME
Known_core	GATA1	0.8199166593982652	K562	MEME
Known_core	NEUROD1	0.7090592698197731	K562	MEME
Known_core	MYBL2	0.5165053685855511	K562	MEME
Known_core	KLF16	0.5485179227384611	K562	MEME
Known_core	ZNF384	1.3776020740772563	K562	MEME
Known_core	ATF3	0.2241344925465171	K562	MEME
Known_core	TCF12	0.5065989802744855	K562	MEME
Known_core	MGA	0.6261746895595992	K562	MEME
Known_core	SREBF1	0.6049820849408064	K562	MEME
Known_core	POU5F1	0.18300744455753248	K562	MEME
Known_core	MAFF	0.6061024607530562	K562	MEME
Known_core	CEBPB	0.34931383202820016	K562	MEME
Known_core	MEF2D	0.5401489861517604	K562	MEME
Known_core	TEAD4	0.5784759020824037	K562	MEME
Known_core	PKNOX1	0.4210009153727869	K562	MEME
Known_core	HINFP	0.6429746366169581	K562	MEME
Known_core	ZNF282	0.47788215477650836	K562	MEME
Known_core	ETV1	0.5742292054891976	K562	MEME
Known_core	MAFK	0.7165213008741614	K562	MEME
Known_core	TEAD2	0.31234128619619167	K562	MEME
Known_core	MEIS2	0.4513458882816521	K562	MEME
Known_core	ZZZ3	0.40097072375057324	K562	MEME
Known_core	JUNB	0.20522014591409665	K562	MEME
Known_core	ATF2	0.6018994179541266	K562	MEME
Known_core	YY1	0.5895568249063883	K562	MEME
Known_core	IRF9	0.27191774095535676	K562	MEME
Known_core	NR2F6	0.4562172158711302	K562	MEME
Known_core	USF1	0.336256813498462	K562	MEME
Known_core	FOXJ2	0.3629524453043185	K562	MEME
Known_core	ETV6	0.3178184585632741	K562	MEME
Known_core	HES1	0.7904131094084599	K562	MEME
Known_core	KLF1	0.617740479074558	K562	MEME
Known_core	USF2	0.2948434163005204	K562	MEME
Known_core	FOS	0.4054203093974886	K562	MEME
Known_core	RFX1	0.5916877681022101	K562	MEME
Known_core	THRA	0.47939190267586507	K562	MEME
Known_core	EGR1	0.4466928090610698	K562	MEME
Known_core	NR3C1	0.5229657622665234	K562	MEME
Known_core	GMEB1	0.8565885912256967	K562	MEME
Known_core	CREM	0.6109067794825085	K562	MEME
Known_core	ZBTB2	0.34985728765146096	K562	MEME
Known_core	NR2C1	0.5699608170599255	K562	MEME
Known_core	ESRRA	0.582087974144751	K562	MEME
Known_core	ELF1	0.4107049911459496	K562	MEME
Known_core	ZBTB7A	0.25856900710403724	K562	MEME
Known_core	ZNF740	0.3237525489970645	K562	MEME
Known_core	IRF2	0.536391015945644	K562	MEME
Known_core	KLF13	0.31610244983179747	K562	MEME
Known_core	JUN	0.36150422285284595	K562	MEME
Known_core	GATA2	0.6739288149641854	K562	MEME
Known_core	ZSCAN29	0.5845369868083505	K562	MEME
Known_core	CREB3	0.33867320064230183	K562	MEME
Known_core	E2F8	0.33942202946780803	K562	MEME
Known_core	MAFG	0.6633492286879791	K562	MEME
Known_core	SP1	0.3612818448752677	K562	MEME
Known_core	ZHX1	1.2748723814029281	K562	MEME
Known_core	CTCF	0.4148346645680485	K562	MEME
Known_core	TCF7	0.4734993438971652	K562	MEME
Known_core	NR4A1	0.23776731967877063	K562	MEME
Known_core	MEF2A	0.20518005487009505	K562	MEME
Known_core	NR2C2	0.6143661078698973	K562	MEME
Known_core	VEZF1	0.4834461218505764	K562	MEME
Known_core	NRF1	0.12975668472344865	K562	MEME
Known_core	RELA	0.33755797954540556	K562	MEME
Known_core	ZNF143	0.2594935283494889	K562	MEME
Known_core	YBX1	0.621072958592518	K562	MEME
Known_core	ELK1	0.3569099348332364	K562	MEME
Known_core	HMBOX1	0.5103797047959989	K562	MEME
Known_core	SMAD5	0.2682983529646917	K562	MEME
Known_core	LEF1	0.3377936334187501	K562	MEME
Known_core	FOXA1	0.4080936205021534	K562	MEME
Known_core	SPI1	0.2033328760392773	K562	MEME
Known_core	ATF4	0.09329264421637337	K562	MEME
Known_core	NR2F1	0.44510785607470965	K562	MEME
Known_core	NFE2	0.22807525637034004	K562	MEME
Known_core	JUND	0.5532897910884427	K562	MEME
Known_core	NFE2L1	0.25163748896389276	K562	MEME
Known_core	CREB3L1	0.33996546935114336	K562	MEME
Known_core	E2F1	0.3678234389952255	K562	MEME
Known_core	NFATC3	0.6607742602710732	K562	MEME
Known_core	ZNF263	0.3851355669297378	K562	MEME
Known_core	ZBTB33	0.3513910233029206	K562	MEME
Known_core	ETS1	0.5224362083918396	K562	MEME
Known_core	ZNF274	0.2527068138007412	K562	MEME
Known_core	GABPA	0.3818811848784793	K562	MEME
Known_core	ATF7	0.25659432145261607	K562	MEME
Known_core	MAX	0.6838341097471171	K562	MEME
Known_core	FOSL1	0.5624460116336559	K562	MEME
SPP	BHLHE40	0.3764448588542548	K562	MEME
SPP	CEBPG	0.21314027063109334	K562	MEME
SPP	DNMT1	0.16648479884804654	K562	MEME
SPP	CUX1	0.29940884844439475	K562	MEME
SPP	ELF4	0.28801296064483595	K562	MEME
SPP	NFIC	0.28850989778246944	K562	MEME
SPP	ETS2	0.1704178856304497	K562	MEME
SPP	MNT	0.3093739139360342	K562	MEME
SPP	ZBED1	0.29974610597662943	K562	MEME
SPP	RFX5	0.2816567075382898	K562	MEME
SPP	E2F7	0.2760059811756958	K562	MEME
SPP	GATA1	0.38969863813405975	K562	MEME
SPP	NEUROD1	0.30171721699322845	K562	MEME
SPP	MYBL2	0.27997724695698045	K562	MEME
SPP	KLF16	0.3326083260895711	K562	MEME
SPP	ZNF384	0.21205679515865566	K562	MEME
SPP	ATF3	0.2898214961707412	K562	MEME
SPP	TCF12	0.4026330303956584	K562	MEME
SPP	MGA	0.1545638276297646	K562	MEME
SPP	SREBF1	0.2721294427176884	K562	MEME
SPP	POU5F1	0.2734517837698897	K562	MEME
SPP	MAFF	0.3509179503821093	K562	MEME
SPP	CEBPB	0.3062605384418358	K562	MEME
SPP	MEF2D	0.3367843936771074	K562	MEME
SPP	TEAD4	0.393130582443333	K562	MEME
SPP	PKNOX1	0.3658566184684654	K562	MEME
SPP	HINFP	0.22562815079684045	K562	MEME
SPP	ZNF282	0.3362591541163231	K562	MEME
SPP	ETV1	0.37472874336575457	K562	MEME
SPP	MAFK	0.21805485723106952	K562	MEME
SPP	TEAD2	0.30903951932588963	K562	MEME
SPP	MEIS2	0.30441675326043266	K562	MEME
SPP	ZZZ3	0.3090221614565647	K562	MEME
SPP	JUNB	0.34750314169550905	K562	MEME
SPP	ATF2	0.2607026266473992	K562	MEME
SPP	YY1	0.2704267379063435	K562	MEME
SPP	IRF9	0.2541156754129608	K562	MEME
SPP	NR2F6	0.35209198370483746	K562	MEME
SPP	USF1	0.3125182813931419	K562	MEME
SPP	FOXJ2	0.3946184868292856	K562	MEME
SPP	ETV6	0.4021112025182977	K562	MEME
SPP	HES1	0.27464702892585424	K562	MEME
SPP	KLF1	0.2686885938574309	K562	MEME
SPP	USF2	0.2703546570238873	K562	MEME
SPP	FOS	0.3718171286740538	K562	MEME
SPP	RFX1	0.3567233570524401	K562	MEME
SPP	THRA	0.2909260751879832	K562	MEME
SPP	EGR1	0.3035604384930882	K562	MEME
SPP	NR3C1	0.3461281798189692	K562	MEME
SPP	GMEB1	0.36373633771632974	K562	MEME
SPP	CREM	0.3131150095323333	K562	MEME
SPP	ZBTB2	0.19616897391312196	K562	MEME
SPP	NR2C1	0.2867190811689654	K562	MEME
SPP	ESRRA	0.2542167696339969	K562	MEME
SPP	ELF1	0.26651138884601905	K562	MEME
SPP	ZBTB7A	0.41751193098162703	K562	MEME
SPP	ZNF740	0.40189166011417576	K562	MEME
SPP	IRF2	0.2592002204749185	K562	MEME
SPP	KLF13	0.17789769109198444	K562	MEME
SPP	JUN	0.3025715086497072	K562	MEME
SPP	GATA2	0.4219976089465512	K562	MEME
SPP	ZSCAN29	0.2447918322069197	K562	MEME
SPP	CREB3	0.3617159203102203	K562	MEME
SPP	E2F8	0.3511336100010013	K562	MEME
SPP	MAFG	0.29757186867617325	K562	MEME
SPP	SP1	0.2822899297400397	K562	MEME
SPP	ZHX1	0.24170647639056655	K562	MEME
SPP	CTCF	0.2990367427092532	K562	MEME
SPP	TCF7	0.33083496792560585	K562	MEME
SPP	NR4A1	0.35019946156591697	K562	MEME
SPP	MEF2A	0.27578435564406617	K562	MEME
SPP	NR2C2	0.31522381164355073	K562	MEME
SPP	VEZF1	0.4077515291684378	K562	MEME
SPP	NRF1	0.3496657499192498	K562	MEME
SPP	RELA	0.2821871801527148	K562	MEME
SPP	ZNF143	0.3845984512406324	K562	MEME
SPP	YBX1	0.3215246001844478	K562	MEME
SPP	ELK1	0.29843030207913435	K562	MEME
SPP	HMBOX1	0.4255618714462076	K562	MEME
SPP	SMAD5	0.20323634091043155	K562	MEME
SPP	LEF1	0.2894190214317611	K562	MEME
SPP	FOXA1	0.3422046453627741	K562	MEME
SPP	SPI1	0.2722581611893117	K562	MEME
SPP	ATF4	0.18137895284140296	K562	MEME
SPP	NR2F1	0.3325537766800791	K562	MEME
SPP	NFE2	0.2350275005415725	K562	MEME
SPP	JUND	0.2868310983194152	K562	MEME
SPP	NFE2L1	0.2847832112794623	K562	MEME
SPP	CREB3L1	0.24388312856563002	K562	MEME
SPP	E2F1	0.2868145655088816	K562	MEME
SPP	NFATC3	0.1839969834106552	K562	MEME
SPP	ZNF263	0.2906811276805419	K562	MEME
SPP	ZBTB33	0.2845847638871081	K562	MEME
SPP	ETS1	0.33145767489200256	K562	MEME
SPP	ZNF274	0.3586395637419875	K562	MEME
SPP	GABPA	0.369612897485656	K562	MEME
SPP	ATF7	0.3046194853467035	K562	MEME
SPP	MAX	0.31317966249210466	K562	MEME
SPP	FOSL1	0.28112243816487104	K562	MEME
SPP_short	BHLHE40	0.1887555249484662	K562	MEME
SPP_short	CEBPG	0.2038062113053062	K562	MEME
SPP_short	DNMT1	0.37724219862785735	K562	MEME
SPP_short	CUX1	0.2377603266973541	K562	MEME
SPP_short	ELF4	0.2735397683441264	K562	MEME
SPP_short	NFIC	0.2849298997898926	K562	MEME
SPP_short	ETS2	0.17805285054057413	K562	MEME
SPP_short	MNT	0.33966475547875585	K562	MEME
SPP_short	ZBED1	0.21744996108296136	K562	MEME
SPP_short	RFX5	0.3245163776647673	K562	MEME
SPP_short	E2F7	0.3135300110756131	K562	MEME
SPP_short	GATA1	0.31495503527866764	K562	MEME
SPP_short	NEUROD1	0.29555048304879017	K562	MEME
SPP_short	MYBL2	0.3020014377149585	K562	MEME
SPP_short	KLF16	0.32712851770109264	K562	MEME
SPP_short	ZNF384	0.26793598194521184	K562	MEME
SPP_short	ATF3	0.23442453852906656	K562	MEME
SPP_short	TCF12	0.3634633230262804	K562	MEME
SPP_short	MGA	0.19301974521805207	K562	MEME
SPP_short	SREBF1	0.2745723527556111	K562	MEME
SPP_short	POU5F1	0.27504137100932946	K562	MEME
SPP_short	MAFF	0.2722572049831205	K562	MEME
SPP_short	CEBPB	0.1617009230527983	K562	MEME
SPP_short	MEF2D	0.23625466403589684	K562	MEME
SPP_short	TEAD4	0.4006374681907912	K562	MEME
SPP_short	PKNOX1	0.4143259781210576	K562	MEME
SPP_short	HINFP	0.2292580502072313	K562	MEME
SPP_short	ZNF282	0.2898803122800204	K562	MEME
SPP_short	ETV1	0.3362085103036753	K562	MEME
SPP_short	MAFK	0.2764569909459271	K562	MEME
SPP_short	TEAD2	0.2979202972735961	K562	MEME
SPP_short	MEIS2	0.3753322548556531	K562	MEME
SPP_short	ZZZ3	0.1151552519573048	K562	MEME
SPP_short	JUNB	0.2572201756686098	K562	MEME
SPP_short	ATF2	0.08879784464728947	K562	MEME
SPP_short	YY1	0.22132183257325905	K562	MEME
SPP_short	IRF9	0.2430871830781633	K562	MEME
SPP_short	NR2F6	0.3679879735120827	K562	MEME
SPP_short	USF1	0.2724721338506189	K562	MEME
SPP_short	FOXJ2	0.41634028363778935	K562	MEME
SPP_short	ETV6	0.3938153842036301	K562	MEME
SPP_short	HES1	0.2876458938386293	K562	MEME
SPP_short	KLF1	0.3047693752960192	K562	MEME
SPP_short	USF2	0.1944718563476211	K562	MEME
SPP_short	FOS	0.24608331703876896	K562	MEME
SPP_short	RFX1	0.3311879745141572	K562	MEME
SPP_short	THRA	0.3133982051441835	K562	MEME
SPP_short	EGR1	0.2976325806495793	K562	MEME
SPP_short	NR3C1	0.3749915565064708	K562	MEME
SPP_short	GMEB1	0.27981641641084803	K562	MEME
SPP_short	CREM	0.2668387716352355	K562	MEME
SPP_short	ZBTB2	0.2163709681473424	K562	MEME
SPP_short	NR2C1	0.334945826732	K562	MEME
SPP_short	ESRRA	0.2929815718403873	K562	MEME
SPP_short	ELF1	0.30441176321590085	K562	MEME
SPP_short	ZBTB7A	0.22967211930309875	K562	MEME
SPP_short	ZNF740	0.3512954595168545	K562	MEME
SPP_short	IRF2	0.2353878468768105	K562	MEME
SPP_short	KLF13	0.31226722573022697	K562	MEME
SPP_short	JUN	0.24450876353525844	K562	MEME
SPP_short	GATA2	0.3791891920636045	K562	MEME
SPP_short	ZSCAN29	0.21615032420731808	K562	MEME
SPP_short	CREB3	0.3032954001352082	K562	MEME
SPP_short	E2F8	0.3392784505554968	K562	MEME
SPP_short	MAFG	0.3255890781286469	K562	MEME
SPP_short	SP1	0.19578532619283887	K562	MEME
SPP_short	ZHX1	0.25844259448088314	K562	MEME
SPP_short	CTCF	0.2963607969167608	K562	MEME
SPP_short	TCF7	0.3087236312823045	K562	MEME
SPP_short	NR4A1	0.1816253093370737	K562	MEME
SPP_short	MEF2A	0.31259580114317764	K562	MEME
SPP_short	NR2C2	0.31218779081673914	K562	MEME
SPP_short	VEZF1	0.4132233064305654	K562	MEME
SPP_short	NRF1	0.2642338879122608	K562	MEME
SPP_short	RELA	0.197650282590222	K562	MEME
SPP_short	ZNF143	0.285664539521692	K562	MEME
SPP_short	YBX1	0.3849997088028342	K562	MEME
SPP_short	ELK1	0.3098033564654691	K562	MEME
SPP_short	HMBOX1	0.29186831550460635	K562	MEME
SPP_short	SMAD5	0.25830989774587537	K562	MEME
SPP_short	LEF1	0.17360935395698246	K562	MEME
SPP_short	FOXA1	0.3686809212208679	K562	MEME
SPP_short	SPI1	0.2692032278079497	K562	MEME
SPP_short	ATF4	0.21990343788945654	K562	MEME
SPP_short	NR2F1	0.23152567250249226	K562	MEME
SPP_short	NFE2	0.2365912339705066	K562	MEME
SPP_short	JUND	0.20935578554556167	K562	MEME
SPP_short	NFE2L1	0.2641231060073417	K562	MEME
SPP_short	CREB3L1	0.21066968396640245	K562	MEME
SPP_short	E2F1	0.2639419904438943	K562	MEME
SPP_short	NFATC3	0.23940371858608495	K562	MEME
SPP_short	ZNF263	0.3206648173865439	K562	MEME
SPP_short	ZBTB33	0.25110266862615205	K562	MEME
SPP_short	ETS1	0.27320035475589605	K562	MEME
SPP_short	ZNF274	0.397458375343976	K562	MEME
SPP_short	GABPA	0.21006350521223105	K562	MEME
SPP_short	ATF7	0.13879411785648738	K562	MEME
SPP_short	MAX	0.20788542673838897	K562	MEME
SPP_short	FOSL1	0.21288336911090333	K562	MEME
MOBI	BHLHE40	0.14235949950920845	K562	MEME
MOBI	CEBPG	0.24250941910181384	K562	MEME
MOBI	DNMT1	0.2478585248481351	K562	MEME
MOBI	CUX1	0.35998155829140244	K562	MEME
MOBI	ELF4	0.22484218120365196	K562	MEME
MOBI	NFIC	0.26596971665250396	K562	MEME
MOBI	ETS2	0.32616816983843683	K562	MEME
MOBI	MNT	0.36244203014658377	K562	MEME
MOBI	ZBED1	0.20424064473682427	K562	MEME
MOBI	RFX5	0.36956447710847457	K562	MEME
MOBI	E2F7	0.241181373614116	K562	MEME
MOBI	GATA1	0.3601179313445084	K562	MEME
MOBI	NEUROD1	0.40233972705008497	K562	MEME
MOBI	MYBL2	0.2976439285526127	K562	MEME
MOBI	KLF16	0.4401438851085352	K562	MEME
MOBI	ZNF384	0.3197830204281168	K562	MEME
MOBI	ATF3	0.21786096223070306	K562	MEME
MOBI	TCF12	0.3744715058280857	K562	MEME
MOBI	MGA	0.13620936735289668	K562	MEME
MOBI	SREBF1	0.3548031625064274	K562	MEME
MOBI	POU5F1	0.34316885747199743	K562	MEME
MOBI	MAFF	0.2215949975405141	K562	MEME
MOBI	CEBPB	0.20498190330635702	K562	MEME
MOBI	MEF2D	0.2866911363868736	K562	MEME
MOBI	TEAD4	0.3366352147352435	K562	MEME
MOBI	PKNOX1	0.33199888491495405	K562	MEME
MOBI	HINFP	0.3115078638707225	K562	MEME
MOBI	ZNF282	0.3524124925835771	K562	MEME
MOBI	ETV1	0.30939150689630923	K562	MEME
MOBI	MAFK	0.188018218508781	K562	MEME
MOBI	TEAD2	0.3977671647833492	K562	MEME
MOBI	MEIS2	0.3457610739635462	K562	MEME
MOBI	ZZZ3	0.15295226195304815	K562	MEME
MOBI	JUNB	0.27616091786204644	K562	MEME
MOBI	ATF2	0.08039687752622231	K562	MEME
MOBI	YY1	0.15933720725743433	K562	MEME
MOBI	IRF9	0.21062071856402095	K562	MEME
MOBI	NR2F6	0.35073302165459225	K562	MEME
MOBI	USF1	0.3058020146915739	K562	MEME
MOBI	FOXJ2	0.4282339602191839	K562	MEME
MOBI	ETV6	0.3741312667069551	K562	MEME
MOBI	HES1	0.3630158674443575	K562	MEME
MOBI	KLF1	0.2822539795662987	K562	MEME
MOBI	USF2	0.22489348767309472	K562	MEME
MOBI	FOS	0.2977363295415326	K562	MEME
MOBI	RFX1	0.2696180245896824	K562	MEME
MOBI	THRA	0.2934081648934119	K562	MEME
MOBI	EGR1	0.33712487214842796	K562	MEME
MOBI	NR3C1	0.3221352944141178	K562	MEME
MOBI	GMEB1	0.27077859008475125	K562	MEME
MOBI	CREM	0.29611857174708395	K562	MEME
MOBI	ZBTB2	0.20328951199554104	K562	MEME
MOBI	NR2C1	0.3449559272579351	K562	MEME
MOBI	ESRRA	0.373493821572494	K562	MEME
MOBI	ELF1	0.2550947698381109	K562	MEME
MOBI	ZBTB7A	0.2847544738702159	K562	MEME
MOBI	ZNF740	0.3253929754305329	K562	MEME
MOBI	IRF2	0.2751401163075953	K562	MEME
MOBI	KLF13	0.33862900095161186	K562	MEME
MOBI	JUN	0.2154954382233015	K562	MEME
MOBI	GATA2	0.3591335328588973	K562	MEME
MOBI	ZSCAN29	0.20710506593194306	K562	MEME
MOBI	CREB3	0.19115846577269213	K562	MEME
MOBI	E2F8	0.3049621352396906	K562	MEME
MOBI	MAFG	0.2775146430945724	K562	MEME
MOBI	SP1	0.3144249935497385	K562	MEME
MOBI	ZHX1	0.17040452557210484	K562	MEME
MOBI	CTCF	0.3591682866281171	K562	MEME
MOBI	TCF7	0.28865644871730944	K562	MEME
MOBI	NR4A1	0.27204294642457394	K562	MEME
MOBI	MEF2A	0.35728671240889115	K562	MEME
MOBI	NR2C2	0.3512121087060274	K562	MEME
MOBI	VEZF1	0.4831282404762482	K562	MEME
MOBI	NRF1	0.22110576539518575	K562	MEME
MOBI	RELA	0.23083084475772675	K562	MEME
MOBI	ZNF143	0.32357326825582305	K562	MEME
MOBI	YBX1	0.3963517068699693	K562	MEME
MOBI	ELK1	0.28269658769788064	K562	MEME
MOBI	HMBOX1	0.3523186599402489	K562	MEME
MOBI	SMAD5	0.2610278114031868	K562	MEME
MOBI	LEF1	0.2445848570560901	K562	MEME
MOBI	FOXA1	0.29464491928159514	K562	MEME
MOBI	SPI1	0.30819751903651216	K562	MEME
MOBI	ATF4	0.27230700656320084	K562	MEME
MOBI	NR2F1	0.261903750578565	K562	MEME
MOBI	NFE2	0.2726584449912109	K562	MEME
MOBI	JUND	0.2860308359611033	K562	MEME
MOBI	NFE2L1	0.2413201289597099	K562	MEME
MOBI	CREB3L1	0.250110694463272	K562	MEME
MOBI	E2F1	0.2961035800740387	K562	MEME
MOBI	NFATC3	0.4055767237826255	K562	MEME
MOBI	ZNF263	0.33576318482073864	K562	MEME
MOBI	ZBTB33	0.27163718446275154	K562	MEME
MOBI	ETS1	0.2937192083848498	K562	MEME
MOBI	ZNF274	0.4044089659449391	K562	MEME
MOBI	GABPA	0.27031811533494743	K562	MEME
MOBI	ATF7	0.08606678788923636	K562	MEME
MOBI	MAX	0.21649982812711294	K562	MEME
MOBI	FOSL1	0.15160132871809653	K562	MEME
